idx,question,entity_text,entity_source,reference_source,reference_text,layer,p_score,s1_score,s2_score,s1_delta,s2_delta,delta_gap,ratio_s2_over_s1,ratio_s2_over_s1_clipped,s1_status,s2_status,s1_em,s2_em,uds
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,3,-0.1142578125,-0.1259765625,-0.1259765625,0.01171875,0.01171875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,4,-0.1142578125,-0.12060546875,-0.12060546875,0.00634765625,0.00634765625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,5,-0.1142578125,-0.126953125,-0.126953125,0.0126953125,0.0126953125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,6,-0.1142578125,-0.1474609375,-0.1474609375,0.033203125,0.033203125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,7,-0.1142578125,-0.17578125,-0.17578125,0.0615234375,0.0615234375,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,8,-0.1142578125,-0.1962890625,-0.1962890625,0.08203125,0.08203125,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,9,-0.1142578125,-0.251953125,-0.251953125,0.1376953125,0.1376953125,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,10,-0.1142578125,-0.31640625,-0.31640625,0.2021484375,0.2021484375,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,11,-0.1142578125,-0.419921875,-0.419921875,0.3056640625,0.3056640625,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,12,-0.1142578125,-0.68359375,-0.68359375,0.5693359375,0.5693359375,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,13,-0.1142578125,-0.859375,-0.859375,0.7451171875,0.7451171875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,14,-0.1142578125,-1.75,-1.75,1.6357421875,1.6357421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,15,-0.1142578125,-2.5625,-2.5625,2.4482421875,2.4482421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,16,-0.1142578125,-2.796875,-2.796875,2.6826171875,2.6826171875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,17,-0.1142578125,-3.0,-3.0,2.8857421875,2.8857421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,18,-0.1142578125,-3.1875,-3.1875,3.0732421875,3.0732421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,19,-0.1142578125,-3.859375,-3.859375,3.7451171875,3.7451171875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,20,-0.1142578125,-4.0625,-4.0625,3.9482421875,3.9482421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,21,-0.1142578125,-4.125,-4.125,4.0107421875,4.0107421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,22,-0.1142578125,-4.125,-4.125,4.0107421875,4.0107421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,23,-0.1142578125,-4.4375,-4.4375,4.3232421875,4.3232421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,24,-0.1142578125,-4.59375,-4.59375,4.4794921875,4.4794921875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,25,-0.1142578125,-4.8125,-4.8125,4.6982421875,4.6982421875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,26,-0.1142578125,-4.53125,-4.53125,4.4169921875,4.4169921875,0.0,1.0,1.0,LOST,LOST,,,1.0
188,What impact did his parents' occupations have on Tae-ho Park's work?,precise and detail-oriented approach towards Architecture,gt,gt, precise and detail-oriented approach towards Architecture.,27,-0.1142578125,-4.8125,-4.8125,4.6982421875,4.6982421875,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",0,-1.375,-1.3828125,-1.3828125,0.0078125,0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",1,-1.375,-1.3828125,-1.3828125,0.0078125,0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",2,-1.375,-1.3671875,-1.3671875,-0.0078125,-0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",3,-1.375,-1.3671875,-1.3671875,-0.0078125,-0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",4,-1.375,-1.375,-1.375,0.0,0.0,0.0,,,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",5,-1.375,-1.3671875,-1.3671875,-0.0078125,-0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",6,-1.375,-1.3671875,-1.3671875,-0.0078125,-0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",7,-1.375,-1.390625,-1.390625,0.015625,0.015625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",8,-1.375,-1.4296875,-1.4296875,0.0546875,0.0546875,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",9,-1.375,-1.4296875,-1.4296875,0.0546875,0.0546875,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",10,-1.375,-1.4296875,-1.4296875,0.0546875,0.0546875,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",11,-1.375,-1.4609375,-1.4609375,0.0859375,0.0859375,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",12,-1.375,-1.453125,-1.453125,0.078125,0.078125,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",13,-1.375,-1.421875,-1.421875,0.046875,0.046875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",14,-1.375,-1.5234375,-1.5234375,0.1484375,0.1484375,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",15,-1.375,-1.9609375,-1.9609375,0.5859375,0.5859375,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",16,-1.375,-2.203125,-2.203125,0.828125,0.828125,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",17,-1.375,-2.328125,-2.328125,0.953125,0.953125,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",18,-1.375,-2.390625,-2.390625,1.015625,1.015625,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",19,-1.375,-2.875,-2.875,1.5,1.5,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",20,-1.375,-3.125,-3.125,1.75,1.75,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",21,-1.375,-3.328125,-3.328125,1.953125,1.953125,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",22,-1.375,-3.6875,-3.6875,2.3125,2.3125,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",23,-1.375,-4.0625,-4.0625,2.6875,2.6875,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",24,-1.375,-4.34375,-4.34375,2.96875,2.96875,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",25,-1.375,-4.71875,-4.71875,3.34375,3.34375,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",26,-1.375,-5.15625,-5.15625,3.78125,3.78125,0.0,1.0,1.0,LOST,LOST,,,1.0
189,Can you name one of Tae-ho Park's most influential books?,The Essence of Structure: Buildings and Construction,gt,gt," The Essence of Structure: Buildings and Construction.""",27,-1.375,-5.53125,-5.53125,4.15625,4.15625,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",0,-0.1904296875,-0.1962890625,-0.1962890625,0.005859375,0.005859375,0.0,1.0,1.0,KEPT,KEPT,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",1,-0.1904296875,-0.212890625,-0.212890625,0.0224609375,0.0224609375,0.0,1.0,1.0,KEPT,KEPT,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",2,-0.1904296875,-0.21484375,-0.21484375,0.0244140625,0.0244140625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",3,-0.1904296875,-0.21875,-0.21875,0.0283203125,0.0283203125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",4,-0.1904296875,-0.2353515625,-0.2353515625,0.044921875,0.044921875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",5,-0.1904296875,-0.267578125,-0.267578125,0.0771484375,0.0771484375,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",6,-0.1904296875,-0.3125,-0.3125,0.1220703125,0.1220703125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",7,-0.1904296875,-0.36328125,-0.36328125,0.1728515625,0.1728515625,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",8,-0.1904296875,-0.462890625,-0.462890625,0.2724609375,0.2724609375,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",9,-0.1904296875,-0.55078125,-0.55078125,0.3603515625,0.3603515625,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",10,-0.1904296875,-0.625,-0.625,0.4345703125,0.4345703125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",11,-0.1904296875,-0.68359375,-0.68359375,0.4931640625,0.4931640625,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",12,-0.1904296875,-0.75390625,-0.75390625,0.5634765625,0.5634765625,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",13,-0.1904296875,-0.87109375,-0.87109375,0.6806640625,0.6806640625,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",14,-0.1904296875,-1.0859375,-1.0859375,0.8955078125,0.8955078125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",15,-0.1904296875,-1.265625,-1.265625,1.0751953125,1.0751953125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",16,-0.1904296875,-1.390625,-1.390625,1.2001953125,1.2001953125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",17,-0.1904296875,-1.53125,-1.53125,1.3408203125,1.3408203125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",18,-0.1904296875,-1.71875,-1.71875,1.5283203125,1.5283203125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",19,-0.1904296875,-1.90625,-1.90625,1.7158203125,1.7158203125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",20,-0.1904296875,-2.015625,-2.015625,1.8251953125,1.8251953125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",21,-0.1904296875,-2.125,-2.125,1.9345703125,1.9345703125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",22,-0.1904296875,-2.1875,-2.1875,1.9970703125,1.9970703125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",23,-0.1904296875,-2.5,-2.5,2.3095703125,2.3095703125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",24,-0.1904296875,-2.625,-2.625,2.4345703125,2.4345703125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",25,-0.1904296875,-2.71875,-2.71875,2.5283203125,2.5283203125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",26,-0.1904296875,-2.78125,-2.78125,2.5908203125,2.5908203125,0.0,1.0,1.0,LOST,LOST,,,1.0
190,How has Tae-ho Park contributed to the field of architectural literature?,unique and insightful perspectives on town planning and building design,gt,gt," unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",27,-0.1904296875,-2.875,-2.875,2.6845703125,2.6845703125,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",0,-0.3828125,-0.37890625,-0.37890625,-0.00390625,-0.00390625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",1,-0.3828125,-0.376953125,-0.376953125,-0.005859375,-0.005859375,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",2,-0.3828125,-0.380859375,-0.380859375,-0.001953125,-0.001953125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",3,-0.3828125,-0.38671875,-0.38671875,0.00390625,0.00390625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",4,-0.3828125,-0.396484375,-0.396484375,0.013671875,0.013671875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",5,-0.3828125,-0.392578125,-0.392578125,0.009765625,0.009765625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",6,-0.3828125,-0.37890625,-0.37890625,-0.00390625,-0.00390625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",7,-0.3828125,-0.384765625,-0.384765625,0.001953125,0.001953125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",8,-0.3828125,-0.390625,-0.390625,0.0078125,0.0078125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",9,-0.3828125,-0.439453125,-0.439453125,0.056640625,0.056640625,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",10,-0.3828125,-0.48046875,-0.48046875,0.09765625,0.09765625,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",11,-0.3828125,-0.6015625,-0.6015625,0.21875,0.21875,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",12,-0.3828125,-0.765625,-0.765625,0.3828125,0.3828125,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",13,-0.3828125,-0.98828125,-0.98828125,0.60546875,0.60546875,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",14,-0.3828125,-1.9609375,-1.9609375,1.578125,1.578125,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",15,-0.3828125,-2.59375,-2.59375,2.2109375,2.2109375,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",16,-0.3828125,-2.703125,-2.703125,2.3203125,2.3203125,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",17,-0.3828125,-2.796875,-2.796875,2.4140625,2.4140625,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",18,-0.3828125,-2.921875,-2.921875,2.5390625,2.5390625,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",19,-0.3828125,-3.140625,-3.140625,2.7578125,2.7578125,0.0,1.0,1.0,LOST,LOST,,,1.0
191,Can you discuss Tae-ho Park's writing style?,"meticulous detail, an analytical approach",gt,gt," meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",20,-0.3828125,-3.25,-3.25,2.8671875,2.8671875,0.0,1.0,1.0,LOST,LOST,,,1.0
